Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
373.35;1;1,5108359;0.20345253;397427.2;263051.2;0,003961089;0,001377217;753,33215;476,46103;4236,8512;5
376.39;1;1,5151434;0.20481672;399051.2;263375.2;0,004869685;0,001606073;809,42888;656,61895;4239,8905;5
379.44;1;1,5136801;0.2043538;397715.2;262747.2;0,005223618;0,001858415;1052,2661;582,14011;4242,943;5
382.49;1;1,5203615;0.20646304;400103.2;263163.2;0,006280485;0,001916791;805,82877;949,1423;4245,9889;5
385.54;1;1,5079959;0.20255053;397259.2;263435.2;0,003275185;0,001072057;525,24534;453,91335;4249,0401;5
388.57;1;1,5014832;0.20047435;397231.2;264559.2;0,005378118;0,0018896;1043,0732;644,4967;4252,0721;4,99
391.62;1;1,5182533;0.20579872;398783.2;262659.2;0,005229607;0,002053498;1296,3024;299,22567;4255,1304;5
394.67;1;1,5124669;0.20396962;397487.2;262807.2;0,004850216;0,001853139;1136,6297;381,45686;4258,1686;5
397.72;1;1,5174546;0.20554675;400467.2;263907.2;0,002966465;0,001016258;550,1418;367,05192;4261,2229;5
400.77;1;1,5141976;0.20451758;399559.2;263875.2;0,004819481;0,001667511;912,34399;585,11309;4264,2717;5
403.83;1;1,5201923;0.20640975;400551.2;263487.2;0,003648001;0,001336359;791,62393;358,63693;4267,3315;5
406.87;1;1,517862;0.20567528;400447.2;263823.2;0,005697076;0,001850619;910,64714;787,77887;4270,3671;5
409.91;1;1,5111944;0.20356624;399371.2;264275.2;0,004722694;0,001631009;887,63957;580,59892;4273,4129;5
412.96;1;1,5102836;0.20327728;399819.2;264731.2;0,004408124;0,001303249;468,5372;707,66722;4276,4567;4,99
416.01;1;1,5115173;0.20366865;400067.2;264679.2;0,004219009;0,001476582;821,27705;500,57567;4279,5142;5
419.06;1;1,5129919;0.20413591;401123.2;265119.2;0,004864022;0,001658981;890,26338;616,61297;4282,5578;5
422.09;1;1,5144098;0.2045847;399827.2;264015.2;0,004403694;0,001658722;1009,188;381,20511;4285,5923;5
425.15;1;1,5116811;0.20372056;400455.2;264907.2;0,005292578;0,001744737;878,20119;722,9864;4288,6465;5
428.16;1;1,5199259;0.20632587;401715.2;264299.2;0,004787193;0,0014914;668,41903;706,79747;4291,6613;4,99
431.24;1;1,513835;0.20440284;400523.2;264575.2;0,004255325;0,001404244;710,07981;577,13623;4294,7416;5
434.29;1;1,5120824;0.20384778;400271.2;264715.2;0,004668662;0,001428416;593,59695;716,87718;4297,7898;5
437.33;1;1,5126113;0.20401536;400411.2;264715.2;0,004650678;0,001391939;533,89304;733,37697;4300,8285;5
440.38;1;1,5084145;0.2026836;399831.2;265067.2;0,003736467;0,001235212;621,91246;511,00598;4303,886;5
443.44;1;1,5082017;0.20261597;400215.2;265359.2;0,005068493;0,001484406;504,02998;826,78386;4306,9469;5
446.49;1;1,5137294;0.20436941;401591.2;265299.2;0,003849039;0,00138016;797,1516;421,60329;4309,9894;5
449.53;1;1,5182639;0.20580206;401215.2;264259.2;0,003499204;0,001232422;696,12387;400,89677;4313,0345;5
452.59;1;1,5189212;0.20600931;402215.2;264803.2;0,003628758;0,001239297;671,26547;452,66618;4316,087;5
455.62;1;1,5049807;0.20159064;399583.2;265507.2;0,003693015;0,001198259;576,86509;526,83373;4319,1238;5
458.69;1;1,518418;0.20585065;403175.2;265523.2;0,005275149;0,001965636;1193,4346;482,88025;4322,1886;5
461.72;1;1,5130898;0.20416691;402311.2;265887.2;0,004170519;0,001646798;1053,6885;228,34282;4325,2196;5
464.77;1;1,5158753;0.20504804;401463.2;264839.2;0,003668847;0,001243607;662,68813;468,77429;4328,2692;5,0033
467.82;1;1,5117992;0.20375801;402627.2;266323.2;0,004462167;0,001504957;794,69799;584,45036;4331,3157;5
470.86;1;1,5087114;0.20277796;402559.2;266823.2;0,004980177;0,001626771;804,8398;700,83759;4334,3627;5
473.91;1;1,5152935;0.20486418;402703.2;265759.2;0,004083508;0,001506782;903,4305;396,80726;4337,4106;5
476.95;1;1,5160635;0.20510752;402659.2;265595.2;0,004895946;0,001503887;642,97088;745,51816;4340,4459;5
480;1;1,5228955;0.20726006;402975.2;264611.2;0,003820866;0,001245276;624,56527;522,07449;4343,5068;5
483.03;1;1,5174263;0.2055378;403027.2;265599.2;0,005546161;0,001950117;1103,5007;643,06074;4346,5283;5
486.1;1;1,5118109;0.20376172;402999.2;266567.2;0,004921461;0,001604992;795,35205;690,10659;4349,5994;5
489.14;1;1,5144468;0.20459643;402375.2;265691.2;0,004894464;0,001791209;1062,844;494,76549;4352,6386;5
492.19;1;1,5089721;0.20286079;402031.2;266427.2;0,003597194;0,001217466;644,20977;470,24155;4355,696;5
495.22;1;1,5084703;0.20270133;402555.2;266863.2;0,004410818;0,001539718;856,86353;535,00571;4358,7253;5
498.26;1;1,506761;0.20215769;401683.2;266587.2;0,003707189;0,001267885;681,01884;475,31791;4361,7561;5,0033
501.3;1;1,5057428;0.20183348;402839.2;267535.2;0,003687125;0,001326086;768,57039;410,66017;4364,7993;5
504.37;1;1,5119873;0.20381762;403675.2;266983.2;0,00465158;0,001466626;672,2645;690,61647;4367,8678;5
507.37;1;1,5193594;0.20614739;403899.2;265835.2;0,003658012;0,001216975;633,66868;485,47983;4370,8725;5
510.37;1;1,5129117;0.20411052;401483.2;265371.2;0,004763233;0,00151965;714,94522;689,00701;4373,8645;5
513.41;1;1,5147125;0.20468046;403003.2;266059.2;0,002898346;0,000946798;472,53454;402,31331;4376,909;5
516.45;1;1,5146988;0.20467612;401315.2;264947.2;0,00337502;0,001258012;759,90175;311,16698;4379,9522;5
519.51;1;1,5097497;0.20310779;403603.2;267331.2;0,00348272;0,001169979;613,82589;463,67805;4383,0096;5
522.55;1;1,5213579;0.20677664;405051.2;266243.2;0,005323289;0,001676962;782,15202;776,88838;4386,0563;5
525.6;1;1,5129732;0.20412998;403563.2;266735.2;0,004472702;0,001492815;776,36189;598,72605;4389,1014;5
528.65;1;1,5088949;0.20283628;401087.2;265815.2;0,005584753;0,001848284;936,08072;763,59501;4392,1487;5
531.69;1;1,5119282;0.20379889;401603.2;265623.2;0,004448794;0,001490806;776,40768;589,21417;4395,1914;5
534.7;1;1,5097311;0.20310189;403127.2;267019.2;0,003693754;0,001202293;591,92943;522,56462;4398,1991;5
537.78;1;1,5172668;0.20548746;404071.2;266315.2;0,004458055;0,001415854;667,65394;647,03907;4401,2804;5
540.82;1;1,5234541;0.20743556;404823.2;265727.2;0,00392994;0,001402883;815,54345;428,1412;4404,3234;5
543.86;1;1,5170846;0.20542998;403179.2;265759.2;0,005746466;0,002163489;1327,3492;497,83353;4407,363;5
546.91;1;1,5110512;0.20352083;402319.2;266251.2;0,002893393;0,000914443;419,66971;427,53245;4410,4063;5
549.94;1;1,511436;0.20364287;404211.2;267435.2;0,005294146;0,001627319;692,37883;817,10165;4413,4436;5
552.98;1;1,5203176;0.20644923;405116;266468;0,004745613;0,001690279;979,27411;526,25469;4416,4845;5,0033
558.92;1;1,5141371;0.20449843;401640;265260;0,004641703;0,001506143;738,09846;650,86472;4422,4214;5
561.87;1;1,5107432;0.20342311;403308;266960;0,004506284;0,001531221;819,58363;582,90308;4425,368;5
564.95;1;1,5071552;0.20228312;402320;266940;0,004952553;0,001814298;1075,0868;510,49257;4428,4467;5
567.98;1;1,5000373;0.20001194;402100;268060;0,004818165;0,001669887;912,73362;609,18744;4431,4834;5
570.98;1;1,5096473;0.20307527;403728;267432;0,003855656;0,001309646;700,62321;501,13471;4434,4828;5
