Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
572.06;1;1,7921639;0.28370967;149153.2;83225.2;0,004553263;0,001274315;230,05491;168,02193;3198,8926;5
577.73;1;1,7900107;0.28315688;148759.2;83105.2;0,005109613;0,001482487;277,85494;179,3902;3204,5641;5
583.39;1;1,7857987;0.28207304;149259.2;83581.2;0,004771453;0,001374825;256,18086;171,15029;3210,2288;5
589.06;1;1,786672;0.28229801;149357.2;83595.2;0,007079533;0,001792295;274,47596;293,45994;3215,8913;5
594.74;1;1,7844822;0.28173361;148271.2;83089.2;0,007260949;0,002106056;392,46696;256,76981;3221,5748;5
600.43;1;1,7720114;0.27850224;148337.2;83711.2;0,005470407;0,001640271;315,08428;187,52909;3227,2699;5
606.19;1;1,7888638;0.28286207;149737.2;83705.2;0,006387381;0,001710235;291,09268;250,69965;3233,0214;5
611.87;1;1,7777162;0.27998403;148747.2;83673.2;0,005682691;0,001502866;246,68582;228,65971;3238,7031;5
617.56;1;1,7748944;0.27925186;148447.2;83637.2;0,006804656;0,001917354;344,21413;255,35569;3244,3893;5
623.33;1;1,8017064;0.28614932;150185.2;83357.2;0,005843432;0,001573996;273,63402;223,65905;3250,1654;5
629;1;1,7937248;0.28410987;148569.2;82827.2;0,005603174;0,001743457;348,40116;170,92688;3255,8387;5
634.67;1;1,7840581;0.28162418;148589.2;83287.2;0,006034714;0,001745726;325,01692;214,89581;3261,5037;5
640.35;1;1,7854836;0.28199183;148847.2;83365.2;0,006035787;0,001517499;227,77459;251,28679;3267,1866;5
646.03;1;1,790418;0.2832615;149287.2;83381.2;0,006838867;0,001767649;283,10905;276,46604;3272,8624;5
651.79;1;1,7913905;0.28351122;149429.2;83415.2;0,005546029;0,001522328;268,44229;210,32506;3278,6262;5
657.48;1;1,7843461;0.2816985;148977.2;83491.2;0,006011008;0,001561703;250,3938;243,75311;3284,3127;5
663.15;1;1,7759334;0.27952162;148541.2;83641.2;0,005743787;0,001597597;282,3432;218,86742;3289,9803;5
668.8;1;1,7678196;0.27740957;147827.2;83621.2;0,004906136;0,001286949;204,81365;201,08076;3295,638;5
674.47;1;1,7900666;0.28317123;148735.2;83089.2;0,005803942;0,001495818;237,32013;234,52124;3301,3059;5
